year,month,date,day,hour,consumption
2013,2,2013-02-16,16,23,27
2013,2,2013-02-17,17,0,37
2013,2,2013-02-17,17,1,117
2013,2,2013-02-17,17,2,74.5
2013,2,2013-02-17,17,3,64.5
2013,2,2013-02-17,17,4,8.5
2013,2,2013-02-17,17,5,29
2013,2,2013-02-17,17,6,1
2013,2,2013-02-17,17,7,40.5
2013,2,2013-02-17,17,8,4
2013,2,2013-02-17,17,9,174
2013,2,2013-02-17,17,10,93.5
2013,2,2013-02-17,17,11,15
2013,2,2013-02-17,17,12,204.5
2013,2,2013-02-17,17,13,9
2013,2,2013-02-17,17,14,38
2013,2,2013-02-17,17,15,0
2013,2,2013-02-17,17,16,0
2013,2,2013-02-17,17,17,0
2013,2,2013-02-17,17,18,0
2013,2,2013-02-17,17,19,0
2013,2,2013-02-17,17,20,0
2013,2,2013-02-17,17,21,0
2013,2,2013-02-17,17,22,12
2013,2,2013-02-17,17,23,59
2013,2,2013-02-18,18,0,18
2013,2,2013-02-18,18,1,9
2013,2,2013-02-18,18,2,10.5
2013,2,2013-02-18,18,3,11.5
2013,2,2013-02-18,18,4,105.5
2013,2,2013-02-18,18,5,36
2013,2,2013-02-18,18,6,65
2013,2,2013-02-18,18,7,82.5
2013,2,2013-02-18,18,8,5.5
2013,2,2013-02-18,18,9,138
2013,2,2013-02-18,18,10,82.5
2013,2,2013-02-18,18,11,197
2013,2,2013-02-18,18,12,72.5
2013,2,2013-02-18,18,13,15.5
2013,2,2013-02-18,18,14,31.5
2013,2,2013-02-18,18,15,3.5
2013,2,2013-02-18,18,16,0
2013,2,2013-02-18,18,17,0
2013,2,2013-02-18,18,18,0
2013,2,2013-02-18,18,19,0
2013,2,2013-02-18,18,20,31
2013,2,2013-02-18,18,21,18
2013,2,2013-02-18,18,22,81
2013,2,2013-02-18,18,23,33.5
2013,2,2013-02-19,19,0,0
2013,2,2013-02-19,19,1,12
2013,2,2013-02-19,19,2,0
2013,2,2013-02-19,19,3,9
2013,2,2013-02-19,19,4,0
2013,2,2013-02-19,19,5,16
2013,2,2013-02-19,19,6,0
2013,2,2013-02-19,19,7,76.5
2013,2,2013-02-19,19,8,205
2013,2,2013-02-19,19,9,84.5
2013,2,2013-02-19,19,10,82.5
2013,2,2013-02-19,19,11,261.5
2013,2,2013-02-19,19,12,12.5
2013,2,2013-02-19,19,13,40
2013,2,2013-02-19,19,14,11.5
2013,2,2013-02-19,19,15,9
2013,2,2013-02-19,19,16,0
2013,2,2013-02-19,19,17,0
2013,2,2013-02-19,19,18,0
2013,2,2013-02-19,19,19,0
2013,2,2013-02-19,19,20,3.5
2013,2,2013-02-19,19,21,35
2013,2,2013-02-19,19,22,59.5
2013,2,2013-02-19,19,23,17
2013,2,2013-02-20,20,0,7
2013,2,2013-02-20,20,1,0
2013,2,2013-02-20,20,2,15
2013,2,2013-02-20,20,3,15.5
2013,2,2013-02-20,20,4,54
2013,2,2013-02-20,20,5,22
2013,2,2013-02-20,20,6,7
2013,2,2013-02-20,20,7,11
2013,2,2013-02-20,20,8,42
2013,2,2013-02-20,20,9,110
2013,2,2013-02-20,20,10,170.5
2013,2,2013-02-20,20,11,140.5
2013,2,2013-02-20,20,12,122
2013,2,2013-02-20,20,13,68
2013,2,2013-02-20,20,14,10.5
2013,2,2013-02-20,20,15,0
2013,2,2013-02-20,20,16,0
2013,2,2013-02-20,20,17,0
2013,2,2013-02-20,20,18,0
2013,2,2013-02-20,20,19,3.5
2013,2,2013-02-20,20,20,17
2013,2,2013-02-20,20,21,24
2013,2,2013-02-20,20,22,59
2013,2,2013-02-20,20,23,16.5
2013,2,2013-02-21,21,0,3
2013,2,2013-02-21,21,1,0
2013,2,2013-02-21,21,2,3
2013,2,2013-02-21,21,3,1
2013,2,2013-02-21,21,4,5.5
2013,2,2013-02-21,21,5,18.5
2013,2,2013-02-21,21,6,0
2013,2,2013-02-21,21,7,45.5
2013,2,2013-02-21,21,8,54.5
2013,2,2013-02-21,21,9,54
2013,2,2013-02-21,21,10,185
2013,2,2013-02-21,21,11,334
2013,2,2013-02-21,21,12,69.5
2013,2,2013-02-21,21,13,9.5
2013,2,2013-02-21,21,14,37.5
2013,2,2013-02-21,21,15,0
2013,2,2013-02-21,21,16,0
2013,2,2013-02-21,21,17,0
2013,2,2013-02-21,21,18,6
2013,2,2013-02-21,21,19,19.5
2013,2,2013-02-21,21,20,1.5
2013,2,2013-02-21,21,21,25
2013,2,2013-02-21,21,22,55
2013,2,2013-02-21,21,23,15
2013,2,2013-02-22,22,0,0
2013,2,2013-02-22,22,1,3
2013,2,2013-02-22,22,2,2
2013,2,2013-02-22,22,3,3
2013,2,2013-02-22,22,4,4
2013,2,2013-02-22,22,5,3.5
2013,2,2013-02-22,22,6,0
2013,2,2013-02-22,22,7,33.5
2013,2,2013-02-22,22,8,23.5
2013,2,2013-02-22,22,9,30.5
2013,2,2013-02-22,22,10,92.5
2013,2,2013-02-22,22,11,128.5
2013,2,2013-02-22,22,12,100
2013,2,2013-02-22,22,13,50.5
2013,2,2013-02-22,22,14,68
2013,2,2013-02-22,22,15,0
2013,2,2013-02-22,22,16,3
2013,2,2013-02-22,22,17,0
2013,2,2013-02-22,22,18,6
2013,2,2013-02-22,22,19,0
2013,2,2013-02-22,22,20,0
2013,2,2013-02-22,22,21,32.5
2013,2,2013-02-22,22,22,74.5
2013,2,2013-02-22,22,23,33.5
2013,2,2013-02-23,23,0,6.5
2013,2,2013-02-23,23,1,0
2013,2,2013-02-23,23,2,3.5
2013,2,2013-02-23,23,3,0
2013,2,2013-02-23,23,4,15.5
2013,2,2013-02-23,23,5,27.5
2013,2,2013-02-23,23,6,3.5
2013,2,2013-02-23,23,7,92
2013,2,2013-02-23,23,8,52.5
2013,2,2013-02-23,23,9,93.5
2013,2,2013-02-23,23,10,179.5
2013,2,2013-02-23,23,11,67
2013,2,2013-02-23,23,12,9.5
2013,2,2013-02-23,23,13,150
2013,2,2013-02-23,23,14,11.5
2013,2,2013-02-23,23,15,0
2013,2,2013-02-23,23,16,0
2013,2,2013-02-23,23,17,3.5
2013,2,2013-02-23,23,18,0
2013,2,2013-02-23,23,19,0
2013,2,2013-02-23,23,20,0
2013,2,2013-02-23,23,21,16.5
2013,2,2013-02-23,23,22,10
2013,2,2013-02-23,23,23,115.5
2013,2,2013-02-24,24,0,144.5
2013,2,2013-02-24,24,1,164.5
2013,2,2013-02-24,24,2,21.5
2013,2,2013-02-24,24,3,29.5
2013,2,2013-02-24,24,4,41.5
2013,2,2013-02-24,24,5,0
2013,2,2013-02-24,24,6,13
2013,2,2013-02-24,24,7,27
2013,2,2013-02-24,24,8,7.5
2013,2,2013-02-24,24,9,87.5
2013,2,2013-02-24,24,10,35.5
2013,2,2013-02-24,24,11,238
2013,2,2013-02-24,24,12,85
2013,2,2013-02-24,24,13,0.5
2013,2,2013-02-24,24,14,32
2013,2,2013-02-24,24,15,0
2013,2,2013-02-24,24,16,0
2013,2,2013-02-24,24,17,0
2013,2,2013-02-24,24,18,0
2013,2,2013-02-24,24,19,0
2013,2,2013-02-24,24,20,6.5
2013,2,2013-02-24,24,21,11
2013,2,2013-02-24,24,22,0
2013,2,2013-02-24,24,23,94
2013,2,2013-02-25,25,0,136.5
2013,2,2013-02-25,25,1,6
2013,2,2013-02-25,25,2,15.5
2013,2,2013-02-25,25,3,17.5
2013,2,2013-02-25,25,4,77
2013,2,2013-02-25,25,5,135.5
2013,2,2013-02-25,25,6,111
2013,2,2013-02-25,25,7,64
2013,2,2013-02-25,25,8,42.5
2013,2,2013-02-25,25,9,94.5
2013,2,2013-02-25,25,10,163.5
2013,2,2013-02-25,25,11,79
2013,2,2013-02-25,25,12,0
2013,2,2013-02-25,25,13,96.5
2013,2,2013-02-25,25,14,40
2013,2,2013-02-25,25,15,0
2013,2,2013-02-25,25,16,3.5
2013,2,2013-02-25,25,17,0
2013,2,2013-02-25,25,18,0
2013,2,2013-02-25,25,19,3.5
2013,2,2013-02-25,25,20,0
2013,2,2013-02-25,25,21,31.5
2013,2,2013-02-25,25,22,64
2013,2,2013-02-25,25,23,22
2013,2,2013-02-26,26,0,1
2013,2,2013-02-26,26,1,9
2013,2,2013-02-26,26,2,34.5
2013,2,2013-02-26,26,3,68
2013,2,2013-02-26,26,4,9.5
2013,2,2013-02-26,26,5,0
2013,2,2013-02-26,26,6,18
2013,2,2013-02-26,26,7,45.5
2013,2,2013-02-26,26,8,65.5
2013,2,2013-02-26,26,9,43
2013,2,2013-02-26,26,10,230
2013,2,2013-02-26,26,11,237.5
2013,2,2013-02-26,26,12,101
2013,2,2013-02-26,26,13,22.5
2013,2,2013-02-26,26,14,23.5
2013,2,2013-02-26,26,15,0
2013,2,2013-02-26,26,16,4.5
2013,2,2013-02-26,26,17,0
2013,2,2013-02-26,26,18,0
2013,2,2013-02-26,26,19,7.5
2013,2,2013-02-26,26,20,27.5
2013,2,2013-02-26,26,21,17
2013,2,2013-02-26,26,22,39
2013,2,2013-02-26,26,23,37
2013,2,2013-02-27,27,0,34.5
2013,2,2013-02-27,27,1,97
2013,2,2013-02-27,27,2,11
2013,2,2013-02-27,27,3,0
2013,2,2013-02-27,27,4,7
2013,2,2013-02-27,27,5,0.5
2013,2,2013-02-27,27,6,3
2013,2,2013-02-27,27,7,24.5
2013,2,2013-02-27,27,8,33
2013,2,2013-02-27,27,9,56
2013,2,2013-02-27,27,10,134.5
2013,2,2013-02-27,27,11,106.5
2013,2,2013-02-27,27,12,169
2013,2,2013-02-27,27,13,2.5
2013,2,2013-02-27,27,14,36.5
2013,2,2013-02-27,27,15,0
2013,2,2013-02-27,27,16,0
2013,2,2013-02-27,27,17,0
2013,2,2013-02-27,27,18,0
2013,2,2013-02-27,27,19,0
2013,2,2013-02-27,27,20,3
2013,2,2013-02-27,27,21,39.5
2013,2,2013-02-27,27,22,41.5
2013,2,2013-02-27,27,23,33
2013,2,2013-02-28,28,0,3.5
2013,2,2013-02-28,28,1,24
2013,2,2013-02-28,28,2,20
2013,2,2013-02-28,28,3,3
2013,2,2013-02-28,28,4,4.5
2013,2,2013-02-28,28,5,0
2013,2,2013-02-28,28,6,99.5
2013,2,2013-02-28,28,7,28.5
2013,2,2013-02-28,28,8,25
2013,2,2013-02-28,28,9,79.5
2013,2,2013-02-28,28,10,114.5
2013,2,2013-02-28,28,11,210
2013,2,2013-02-28,28,12,1
2013,2,2013-02-28,28,13,20
2013,2,2013-02-28,28,14,18.5
2013,2,2013-02-28,28,15,0
2013,2,2013-02-28,28,16,0
2013,2,2013-02-28,28,17,0
2013,2,2013-02-28,28,18,0
2013,2,2013-02-28,28,19,0
2013,2,2013-02-28,28,20,0
2013,2,2013-02-28,28,21,48.5
2013,2,2013-02-28,28,22,63
2013,2,2013-02-28,28,23,5
2013,3,2013-03-01,1,0,3.5
2013,3,2013-03-01,1,1,18
2013,3,2013-03-01,1,2,7
2013,3,2013-03-01,1,3,0
2013,3,2013-03-01,1,4,0
2013,3,2013-03-01,1,5,10.5
2013,3,2013-03-01,1,6,20
2013,3,2013-03-01,1,7,0
2013,3,2013-03-01,1,8,13.5
2013,3,2013-03-01,1,9,56
2013,3,2013-03-01,1,10,92
2013,3,2013-03-01,1,11,229.5
2013,3,2013-03-01,1,12,6.5
2013,3,2013-03-01,1,13,127.5
2013,3,2013-03-01,1,14,37.5
2013,3,2013-03-01,1,15,3
2013,3,2013-03-01,1,16,0
2013,3,2013-03-01,1,17,0
2013,3,2013-03-01,1,18,7.5
2013,3,2013-03-01,1,19,3
2013,3,2013-03-01,1,20,12.5
2013,3,2013-03-01,1,21,28
2013,3,2013-03-01,1,22,46.5
2013,3,2013-03-01,1,23,1.5
2013,3,2013-03-02,2,0,17.5
2013,3,2013-03-02,2,1,24
2013,3,2013-03-02,2,2,0
2013,3,2013-03-02,2,3,37
2013,3,2013-03-02,2,4,81.5
2013,3,2013-03-02,2,5,66
2013,3,2013-03-02,2,6,87
2013,3,2013-03-02,2,7,143
2013,3,2013-03-02,2,8,77.5
2013,3,2013-03-02,2,9,36
2013,3,2013-03-02,2,10,76
2013,3,2013-03-02,2,11,129
2013,3,2013-03-02,2,12,68.5
2013,3,2013-03-02,2,13,125.5
2013,3,2013-03-02,2,14,20
2013,3,2013-03-02,2,15,0
2013,3,2013-03-02,2,16,0
2013,3,2013-03-02,2,17,0
2013,3,2013-03-02,2,18,6
2013,3,2013-03-02,2,19,0
2013,3,2013-03-02,2,20,0
2013,3,2013-03-02,2,21,18
2013,3,2013-03-02,2,22,49.5
2013,3,2013-03-02,2,23,93.5
2013,3,2013-03-03,3,0,14
2013,3,2013-03-03,3,1,27.5
2013,3,2013-03-03,3,2,13.5
2013,3,2013-03-03,3,3,16.5
2013,3,2013-03-03,3,4,64
2013,3,2013-03-03,3,5,0
2013,3,2013-03-03,3,6,97
2013,3,2013-03-03,3,7,15.5
2013,3,2013-03-03,3,8,14.5
2013,3,2013-03-03,3,9,138.5
2013,3,2013-03-03,3,10,121.5
2013,3,2013-03-03,3,11,22
2013,3,2013-03-03,3,12,122
2013,3,2013-03-03,3,13,0
2013,3,2013-03-03,3,14,22.5
2013,3,2013-03-03,3,15,0
2013,3,2013-03-03,3,16,0
2013,3,2013-03-03,3,17,27
2013,3,2013-03-03,3,18,5.5
2013,3,2013-03-03,3,19,0
2013,3,2013-03-03,3,20,0
2013,3,2013-03-03,3,21,0
2013,3,2013-03-03,3,22,15.5
2013,3,2013-03-03,3,23,89.5
2013,3,2013-03-04,4,0,130
2013,3,2013-03-04,4,1,67
2013,3,2013-03-04,4,2,0
2013,3,2013-03-04,4,3,31.5
2013,3,2013-03-04,4,4,78
2013,3,2013-03-04,4,5,178
2013,3,2013-03-04,4,6,9
2013,3,2013-03-04,4,7,23.5
2013,3,2013-03-04,4,8,10.5
2013,3,2013-03-04,4,9,10
2013,3,2013-03-04,4,10,220
2013,3,2013-03-04,4,11,19
2013,3,2013-03-04,4,12,20
2013,3,2013-03-04,4,13,51
2013,3,2013-03-04,4,14,0.5
2013,3,2013-03-04,4,15,0
2013,3,2013-03-04,4,16,0
2013,3,2013-03-04,4,17,7.5
2013,3,2013-03-04,4,18,0
2013,3,2013-03-04,4,19,0
2013,3,2013-03-04,4,20,37.5
2013,3,2013-03-04,4,21,39.5
2013,3,2013-03-04,4,22,48
2013,3,2013-03-04,4,23,8.5
2013,3,2013-03-05,5,0,13
2013,3,2013-03-05,5,1,35
2013,3,2013-03-05,5,2,0
2013,3,2013-03-05,5,3,18.5
2013,3,2013-03-05,5,4,24
2013,3,2013-03-05,5,5,24.5
2013,3,2013-03-05,5,6,41
2013,3,2013-03-05,5,7,82.5
2013,3,2013-03-05,5,8,30
2013,3,2013-03-05,5,9,83
2013,3,2013-03-05,5,10,195
2013,3,2013-03-05,5,11,31
2013,3,2013-03-05,5,12,15
2013,3,2013-03-05,5,13,37.5
2013,3,2013-03-05,5,14,7
2013,3,2013-03-05,5,15,0
2013,3,2013-03-05,5,16,7.5
2013,3,2013-03-05,5,17,0
2013,3,2013-03-05,5,18,0
2013,3,2013-03-05,5,19,6
2013,3,2013-03-05,5,20,0
2013,3,2013-03-05,5,21,11
2013,3,2013-03-05,5,22,56
2013,3,2013-03-05,5,23,15.5
2013,3,2013-03-06,6,0,12.5
2013,3,2013-03-06,6,1,14
2013,3,2013-03-06,6,2,0
2013,3,2013-03-06,6,3,3
2013,3,2013-03-06,6,4,35.5
2013,3,2013-03-06,6,5,86
2013,3,2013-03-06,6,6,67
2013,3,2013-03-06,6,7,65.5
2013,3,2013-03-06,6,8,45.5
2013,3,2013-03-06,6,9,69
2013,3,2013-03-06,6,10,136
2013,3,2013-03-06,6,11,10
2013,3,2013-03-06,6,12,8
2013,3,2013-03-06,6,13,166.5
2013,3,2013-03-06,6,14,29
2013,3,2013-03-06,6,15,7.5
2013,3,2013-03-06,6,16,0
2013,3,2013-03-06,6,17,6
2013,3,2013-03-06,6,18,0
2013,3,2013-03-06,6,19,0
2013,3,2013-03-06,6,20,0
2013,3,2013-03-06,6,21,11
2013,3,2013-03-06,6,22,65.5
2013,3,2013-03-06,6,23,9.5
2013,3,2013-03-07,7,0,0
2013,3,2013-03-07,7,1,7
2013,3,2013-03-07,7,2,20
2013,3,2013-03-07,7,3,6
2013,3,2013-03-07,7,4,94
2013,3,2013-03-07,7,5,14.5
2013,3,2013-03-07,7,6,33.5
2013,3,2013-03-07,7,7,112
2013,3,2013-03-07,7,8,76.5
2013,3,2013-03-07,7,9,12.5
2013,3,2013-03-07,7,10,70.5
2013,3,2013-03-07,7,11,153.5
2013,3,2013-03-07,7,12,96.5
2013,3,2013-03-07,7,13,15.5
2013,3,2013-03-07,7,14,13.5
2013,3,2013-03-07,7,15,9
2013,3,2013-03-07,7,16,0
2013,3,2013-03-07,7,17,0
2013,3,2013-03-07,7,18,0
2013,3,2013-03-07,7,19,0
2013,3,2013-03-07,7,20,0
2013,3,2013-03-07,7,21,11
2013,3,2013-03-07,7,22,74
2013,3,2013-03-07,7,23,18.5
2013,3,2013-03-08,8,0,9
2013,3,2013-03-08,8,1,18
2013,3,2013-03-08,8,2,15.5
2013,3,2013-03-08,8,3,18.5
2013,3,2013-03-08,8,4,149
2013,3,2013-03-08,8,5,11.5
2013,3,2013-03-08,8,6,12.5
2013,3,2013-03-08,8,7,29
2013,3,2013-03-08,8,8,64.5
2013,3,2013-03-08,8,9,54
2013,3,2013-03-08,8,10,38.5
2013,3,2013-03-08,8,11,205
2013,3,2013-03-08,8,12,16.5
2013,3,2013-03-08,8,13,15.5
2013,3,2013-03-08,8,14,122
2013,3,2013-03-08,8,15,0
2013,3,2013-03-08,8,16,0
2013,3,2013-03-08,8,17,0
2013,3,2013-03-08,8,18,0
2013,3,2013-03-08,8,19,0
2013,3,2013-03-08,8,20,0
2013,3,2013-03-08,8,21,17.5
2013,3,2013-03-08,8,22,69
2013,3,2013-03-08,8,23,41
2013,3,2013-03-09,9,0,113
2013,3,2013-03-09,9,1,3.5
2013,3,2013-03-09,9,2,37
2013,3,2013-03-09,9,3,1
2013,3,2013-03-09,9,4,0
2013,3,2013-03-09,9,5,9.5
2013,3,2013-03-09,9,6,0
2013,3,2013-03-09,9,7,0
2013,3,2013-03-09,9,8,24
2013,3,2013-03-09,9,9,3.5
2013,3,2013-03-09,9,10,187.5
2013,3,2013-03-09,9,11,193
2013,3,2013-03-09,9,12,8
2013,3,2013-03-09,9,13,19.5
2013,3,2013-03-09,9,14,15.5
2013,3,2013-03-09,9,15,0
2013,3,2013-03-09,9,16,0
2013,3,2013-03-09,9,17,0
2013,3,2013-03-09,9,18,0
2013,3,2013-03-09,9,19,0
2013,3,2013-03-09,9,20,9.5
2013,3,2013-03-09,9,21,18.5
2013,3,2013-03-09,9,22,10.5
2013,3,2013-03-09,9,23,15.5
2013,3,2013-03-10,10,0,32.5
2013,3,2013-03-10,10,1,167
2013,3,2013-03-10,10,3,113.5
2013,3,2013-03-10,10,4,37
2013,3,2013-03-10,10,5,21
2013,3,2013-03-10,10,6,10
2013,3,2013-03-10,10,7,8.5
2013,3,2013-03-10,10,8,8.5
2013,3,2013-03-10,10,9,130
2013,3,2013-03-10,10,10,98
2013,3,2013-03-10,10,11,3.5
2013,3,2013-03-10,10,12,107.5
2013,3,2013-03-10,10,13,126.5
2013,3,2013-03-10,10,14,106
2013,3,2013-03-10,10,15,23
2013,3,2013-03-10,10,16,9
2013,3,2013-03-10,10,17,0.5
2013,3,2013-03-10,10,18,0
2013,3,2013-03-10,10,19,8
2013,3,2013-03-10,10,20,0
2013,3,2013-03-10,10,21,0
2013,3,2013-03-10,10,22,0
2013,3,2013-03-10,10,23,46.5
2013,3,2013-03-11,11,0,26
2013,3,2013-03-11,11,1,19.5
2013,3,2013-03-11,11,2,37
2013,3,2013-03-11,11,3,27.5
2013,3,2013-03-11,11,4,105
2013,3,2013-03-11,11,5,16
2013,3,2013-03-11,11,6,15
2013,3,2013-03-11,11,7,31.5
2013,3,2013-03-11,11,8,57
2013,3,2013-03-11,11,9,26.5
2013,3,2013-03-11,11,10,192.5
2013,3,2013-03-11,11,11,105
2013,3,2013-03-11,11,12,4.5
2013,3,2013-03-11,11,13,14
2013,3,2013-03-11,11,14,122.5
2013,3,2013-03-11,11,15,10.5
2013,3,2013-03-11,11,16,0
2013,3,2013-03-11,11,17,0
2013,3,2013-03-11,11,18,0
2013,3,2013-03-11,11,19,7.5
2013,3,2013-03-11,11,20,0
2013,3,2013-03-11,11,21,5
2013,3,2013-03-11,11,22,53
2013,3,2013-03-11,11,23,1
2013,3,2013-03-12,12,0,102
2013,3,2013-03-12,12,1,37.5
2013,3,2013-03-12,12,2,30
2013,3,2013-03-12,12,3,20
2013,3,2013-03-12,12,4,135.5
2013,3,2013-03-12,12,5,107.5
2013,3,2013-03-12,12,6,110.5
2013,3,2013-03-12,12,7,34.5
2013,3,2013-03-12,12,8,19
2013,3,2013-03-12,12,9,29.5
2013,3,2013-03-12,12,10,81.5
2013,3,2013-03-12,12,11,99.5
2013,3,2013-03-12,12,12,75
2013,3,2013-03-12,12,13,21
2013,3,2013-03-12,12,14,21
2013,3,2013-03-12,12,15,9
2013,3,2013-03-12,12,16,0
2013,3,2013-03-12,12,17,0
2013,3,2013-03-12,12,18,4
2013,3,2013-03-12,12,19,0
2013,3,2013-03-12,12,20,0
2013,3,2013-03-12,12,21,11.5
2013,3,2013-03-12,12,22,24.5
2013,3,2013-03-12,12,23,12.5
2013,3,2013-03-13,13,0,0.5
2013,3,2013-03-13,13,1,35.5
2013,3,2013-03-13,13,2,0
2013,3,2013-03-13,13,3,101.5
2013,3,2013-03-13,13,4,47
2013,3,2013-03-13,13,5,24
2013,3,2013-03-13,13,6,17.5
2013,3,2013-03-13,13,7,54
2013,3,2013-03-13,13,8,50
2013,3,2013-03-13,13,9,147
2013,3,2013-03-13,13,10,161
2013,3,2013-03-13,13,11,102
2013,3,2013-03-13,13,12,6
2013,3,2013-03-13,13,13,219.5
2013,3,2013-03-13,13,14,25.5
2013,3,2013-03-13,13,15,11.5
2013,3,2013-03-13,13,16,0
2013,3,2013-03-13,13,17,0
2013,3,2013-03-13,13,18,0
2013,3,2013-03-13,13,19,0
2013,3,2013-03-13,13,20,0
2013,3,2013-03-13,13,21,41.5
2013,3,2013-03-13,13,22,36
2013,3,2013-03-13,13,23,11
2013,3,2013-03-14,14,0,0
2013,3,2013-03-14,14,1,0
2013,3,2013-03-14,14,2,6.5
2013,3,2013-03-14,14,3,7.5
2013,3,2013-03-14,14,4,13
2013,3,2013-03-14,14,5,0
2013,3,2013-03-14,14,6,0
2013,3,2013-03-14,14,7,102.5
2013,3,2013-03-14,14,8,25
2013,3,2013-03-14,14,9,108
2013,3,2013-03-14,14,10,34.5
2013,3,2013-03-14,14,11,15.5
2013,3,2013-03-14,14,12,0
2013,3,2013-03-14,14,13,75.5
2013,3,2013-03-14,14,14,24
2013,3,2013-03-14,14,15,0
2013,3,2013-03-14,14,16,0
2013,3,2013-03-14,14,17,0
2013,3,2013-03-14,14,18,0
2013,3,2013-03-14,14,19,0
2013,3,2013-03-14,14,20,0
2013,3,2013-03-14,14,21,13
2013,3,2013-03-14,14,22,54.5
2013,3,2013-03-14,14,23,23
2013,3,2013-03-15,15,0,7.5
2013,3,2013-03-15,15,1,3.5
2013,3,2013-03-15,15,2,9
2013,3,2013-03-15,15,3,53.5
2013,3,2013-03-15,15,4,200.5
2013,3,2013-03-15,15,5,24
2013,3,2013-03-15,15,6,14
2013,3,2013-03-15,15,7,50.5
2013,3,2013-03-15,15,8,95
2013,3,2013-03-15,15,9,136
2013,3,2013-03-15,15,10,32
2013,3,2013-03-15,15,11,185
2013,3,2013-03-15,15,12,96.5
2013,3,2013-03-15,15,13,18.5
2013,3,2013-03-15,15,14,31
2013,3,2013-03-15,15,15,0
2013,3,2013-03-15,15,16,0
2013,3,2013-03-15,15,17,0
2013,3,2013-03-15,15,18,6
2013,3,2013-03-15,15,19,0
2013,3,2013-03-15,15,20,0
2013,3,2013-03-15,15,21,15
2013,3,2013-03-15,15,22,29.5
2013,3,2013-03-15,15,23,25.5
2013,3,2013-03-16,16,0,21.5
2013,3,2013-03-16,16,1,31.5
2013,3,2013-03-16,16,2,25.5
2013,3,2013-03-16,16,3,7.5
2013,3,2013-03-16,16,4,14
2013,3,2013-03-16,16,5,116
2013,3,2013-03-16,16,6,2.5
2013,3,2013-03-16,16,7,12
2013,3,2013-03-16,16,8,8
2013,3,2013-03-16,16,9,36.5
2013,3,2013-03-16,16,10,28
2013,3,2013-03-16,16,11,102
2013,3,2013-03-16,16,12,103
2013,3,2013-03-16,16,13,113.5
2013,3,2013-03-16,16,14,18.5
2013,3,2013-03-16,16,15,0.5
2013,3,2013-03-16,16,16,32
2013,3,2013-03-16,16,17,16.5
2013,3,2013-03-16,16,18,0
2013,3,2013-03-16,16,19,0
2013,3,2013-03-16,16,20,0
2013,3,2013-03-16,16,21,11
2013,3,2013-03-16,16,22,10
2013,3,2013-03-16,16,23,20.5
2013,3,2013-03-17,17,0,43.5
2013,3,2013-03-17,17,1,58
2013,3,2013-03-17,17,2,74.5
2013,3,2013-03-17,17,3,8.5
2013,3,2013-03-17,17,4,21
2013,3,2013-03-17,17,5,39.5
2013,3,2013-03-17,17,6,84
2013,3,2013-03-17,17,7,110.5
2013,3,2013-03-17,17,8,16.5
2013,3,2013-03-17,17,9,134
2013,3,2013-03-17,17,10,9.5
2013,3,2013-03-17,17,11,215
2013,3,2013-03-17,17,12,0
2013,3,2013-03-17,17,13,0
2013,3,2013-03-17,17,14,20
2013,3,2013-03-17,17,15,27.5
2013,3,2013-03-17,17,16,8
2013,3,2013-03-17,17,17,0
2013,3,2013-03-17,17,18,0
2013,3,2013-03-17,17,19,6.5
2013,3,2013-03-17,17,20,0
2013,3,2013-03-17,17,21,0
2013,3,2013-03-17,17,22,12
2013,3,2013-03-17,17,23,44.5
2013,3,2013-03-18,18,0,42.5
2013,3,2013-03-18,18,1,20
2013,3,2013-03-18,18,2,9
2013,3,2013-03-18,18,3,115.5
2013,3,2013-03-18,18,4,91.5
2013,3,2013-03-18,18,5,80
2013,3,2013-03-18,18,6,12.5
2013,3,2013-03-18,18,7,23.5
2013,3,2013-03-18,18,8,46.5
2013,3,2013-03-18,18,9,159.5
2013,3,2013-03-18,18,10,183
2013,3,2013-03-18,18,11,22.5
2013,3,2013-03-18,18,12,15
2013,3,2013-03-18,18,13,24.5
2013,3,2013-03-18,18,14,20.5
2013,3,2013-03-18,18,15,0
2013,3,2013-03-18,18,16,0
2013,3,2013-03-18,18,17,3.5
2013,3,2013-03-18,18,18,0
2013,3,2013-03-18,18,19,0
2013,3,2013-03-18,18,20,0
2013,3,2013-03-18,18,21,6
2013,3,2013-03-18,18,22,68
2013,3,2013-03-18,18,23,28.5
2013,3,2013-03-19,19,0,7.5
2013,3,2013-03-19,19,1,23.5
2013,3,2013-03-19,19,2,11.5
2013,3,2013-03-19,19,3,27
2013,3,2013-03-19,19,4,4.5
2013,3,2013-03-19,19,5,3
2013,3,2013-03-19,19,6,38.5
2013,3,2013-03-19,19,7,11.5
2013,3,2013-03-19,19,8,137
2013,3,2013-03-19,19,9,212
2013,3,2013-03-19,19,10,24
2013,3,2013-03-19,19,11,192
2013,3,2013-03-19,19,12,17.5
2013,3,2013-03-19,19,13,20
2013,3,2013-03-19,19,14,35.5
2013,3,2013-03-19,19,15,0
2013,3,2013-03-19,19,16,0
2013,3,2013-03-19,19,17,0
2013,3,2013-03-19,19,18,0
2013,3,2013-03-19,19,19,0
2013,3,2013-03-19,19,20,0
2013,3,2013-03-19,19,21,0
2013,3,2013-03-19,19,22,34.5
2013,3,2013-03-19,19,23,33.5
