year,month,day,date,hour,consumption
2013,5,11,2013-05-11,12,400
2013,5,11,2013-05-11,13,0
2013,5,11,2013-05-11,14,0
2013,5,11,2013-05-11,15,0
2013,5,11,2013-05-11,16,0
2013,5,11,2013-05-11,17,0
2013,5,11,2013-05-11,18,0
2013,5,11,2013-05-11,19,0
2013,5,11,2013-05-11,20,0
2013,5,11,2013-05-11,21,0
2013,5,11,2013-05-11,22,100
2013,5,11,2013-05-11,23,225
2013,5,12,2013-05-12,0,175
2013,5,12,2013-05-12,1,75
2013,5,12,2013-05-12,2,25
2013,5,12,2013-05-12,3,0
2013,5,12,2013-05-12,4,50
2013,5,12,2013-05-12,5,25
2013,5,12,2013-05-12,6,200
2013,5,12,2013-05-12,7,25
2013,5,12,2013-05-12,8,800
2013,5,12,2013-05-12,9,325
2013,5,12,2013-05-12,10,25
2013,5,12,2013-05-12,11,450
2013,5,12,2013-05-12,12,25
2013,5,12,2013-05-12,13,0
2013,5,12,2013-05-12,14,25
2013,5,12,2013-05-12,15,25
2013,5,12,2013-05-12,16,0
2013,5,12,2013-05-12,17,0
2013,5,12,2013-05-12,18,0
2013,5,12,2013-05-12,19,0
2013,5,12,2013-05-12,20,0
2013,5,12,2013-05-12,21,0
2013,5,12,2013-05-12,22,0
2013,5,12,2013-05-12,23,0
2013,5,13,2013-05-13,0,300
2013,5,13,2013-05-13,1,175
2013,5,13,2013-05-13,2,0
2013,5,13,2013-05-13,3,50
2013,5,13,2013-05-13,4,0
2013,5,13,2013-05-13,5,250
2013,5,13,2013-05-13,6,400
2013,5,13,2013-05-13,7,400
2013,5,13,2013-05-13,8,125
2013,5,13,2013-05-13,9,0
2013,5,13,2013-05-13,10,0
2013,5,13,2013-05-13,11,175
2013,5,13,2013-05-13,12,575
2013,5,13,2013-05-13,13,0
2013,5,13,2013-05-13,14,25
2013,5,13,2013-05-13,15,0
2013,5,13,2013-05-13,16,0
2013,5,13,2013-05-13,17,0
2013,5,13,2013-05-13,18,0
2013,5,13,2013-05-13,19,0
2013,5,13,2013-05-13,20,0
2013,5,13,2013-05-13,21,75
2013,5,13,2013-05-13,22,100
2013,5,13,2013-05-13,23,25
2013,5,14,2013-05-14,0,0
2013,5,14,2013-05-14,1,0
2013,5,14,2013-05-14,2,0
2013,5,14,2013-05-14,3,150
2013,5,14,2013-05-14,4,0
2013,5,14,2013-05-14,5,25
2013,5,14,2013-05-14,6,0
2013,5,14,2013-05-14,7,275
2013,5,14,2013-05-14,8,50
2013,5,14,2013-05-14,9,150
2013,5,14,2013-05-14,10,725
2013,5,14,2013-05-14,11,425
2013,5,14,2013-05-14,12,0
2013,5,14,2013-05-14,13,25
2013,5,14,2013-05-14,14,0
2013,5,14,2013-05-14,15,0
2013,5,14,2013-05-14,16,0
2013,5,14,2013-05-14,17,0
2013,5,14,2013-05-14,18,0
2013,5,14,2013-05-14,19,0
2013,5,14,2013-05-14,20,0
2013,5,14,2013-05-14,21,250
2013,5,14,2013-05-14,22,150
2013,5,14,2013-05-14,23,0
2013,5,15,2013-05-15,0,0
2013,5,15,2013-05-15,1,75
2013,5,15,2013-05-15,2,100
2013,5,15,2013-05-15,3,0
2013,5,15,2013-05-15,4,0
2013,5,15,2013-05-15,5,125
2013,5,15,2013-05-15,6,175
2013,5,15,2013-05-15,7,100
2013,5,15,2013-05-15,8,175
2013,5,15,2013-05-15,9,150
2013,5,15,2013-05-15,10,275
2013,5,15,2013-05-15,11,325
2013,5,15,2013-05-15,12,900
2013,5,15,2013-05-15,13,0
2013,5,15,2013-05-15,14,25
2013,5,15,2013-05-15,15,0
2013,5,15,2013-05-15,16,0
2013,5,15,2013-05-15,17,0
2013,5,15,2013-05-15,18,0
2013,5,15,2013-05-15,19,0
2013,5,15,2013-05-15,20,0
2013,5,15,2013-05-15,21,0
2013,5,15,2013-05-15,22,150
2013,5,15,2013-05-15,23,0
2013,5,16,2013-05-16,0,0
2013,5,16,2013-05-16,1,0
2013,5,16,2013-05-16,2,0
2013,5,16,2013-05-16,3,0
2013,5,16,2013-05-16,4,0
2013,5,16,2013-05-16,5,0
2013,5,16,2013-05-16,6,0
2013,5,16,2013-05-16,7,50
2013,5,16,2013-05-16,8,50
2013,5,16,2013-05-16,9,50
2013,5,16,2013-05-16,10,275
2013,5,16,2013-05-16,11,250
2013,5,16,2013-05-16,12,750
2013,5,16,2013-05-16,13,25
2013,5,16,2013-05-16,14,0
2013,5,16,2013-05-16,15,0
2013,5,16,2013-05-16,16,0
2013,5,16,2013-05-16,17,0
2013,5,16,2013-05-16,18,0
2013,5,16,2013-05-16,19,0
2013,5,16,2013-05-16,20,0
2013,5,16,2013-05-16,21,50
2013,5,16,2013-05-16,22,175
2013,5,16,2013-05-16,23,0
2013,5,17,2013-05-17,0,0
2013,5,17,2013-05-17,1,0
2013,5,17,2013-05-17,2,200
2013,5,17,2013-05-17,3,0
2013,5,17,2013-05-17,4,0
2013,5,17,2013-05-17,5,75
2013,5,17,2013-05-17,6,25
2013,5,17,2013-05-17,7,0
2013,5,17,2013-05-17,8,300
2013,5,17,2013-05-17,9,150
2013,5,17,2013-05-17,10,275
2013,5,17,2013-05-17,11,375
2013,5,17,2013-05-17,12,325
2013,5,17,2013-05-17,13,125
2013,5,17,2013-05-17,14,0
2013,5,17,2013-05-17,15,0
2013,5,17,2013-05-17,16,0
2013,5,17,2013-05-17,17,0
2013,5,17,2013-05-17,18,0
2013,5,17,2013-05-17,19,0
2013,5,17,2013-05-17,20,0
2013,5,17,2013-05-17,21,50
2013,5,17,2013-05-17,22,200
2013,5,17,2013-05-17,23,0
2013,5,18,2013-05-18,0,0
2013,5,18,2013-05-18,1,25
2013,5,18,2013-05-18,2,0
2013,5,18,2013-05-18,3,50
2013,5,18,2013-05-18,4,225
2013,5,18,2013-05-18,5,350
2013,5,18,2013-05-18,6,25
2013,5,18,2013-05-18,7,25
2013,5,18,2013-05-18,8,75
2013,5,18,2013-05-18,9,75
2013,5,18,2013-05-18,10,850
2013,5,18,2013-05-18,11,50
2013,5,18,2013-05-18,12,475
2013,5,18,2013-05-18,13,0
2013,5,18,2013-05-18,14,25
2013,5,18,2013-05-18,15,0
2013,5,18,2013-05-18,16,0
2013,5,18,2013-05-18,17,0
2013,5,18,2013-05-18,18,0
2013,5,18,2013-05-18,19,0
2013,5,18,2013-05-18,20,0
2013,5,18,2013-05-18,21,0
2013,5,18,2013-05-18,22,0
2013,5,18,2013-05-18,23,100
2013,5,19,2013-05-19,0,75
2013,5,19,2013-05-19,1,575
2013,5,19,2013-05-19,2,0
2013,5,19,2013-05-19,3,0
2013,5,19,2013-05-19,4,0
2013,5,19,2013-05-19,5,0
2013,5,19,2013-05-19,6,50
2013,5,19,2013-05-19,7,0
2013,5,19,2013-05-19,8,0
2013,5,19,2013-05-19,9,0
2013,5,19,2013-05-19,10,0
2013,5,19,2013-05-19,11,200
2013,5,19,2013-05-19,12,200
2013,5,19,2013-05-19,13,75
2013,5,19,2013-05-19,14,0
2013,5,19,2013-05-19,15,0
2013,5,19,2013-05-19,16,0
2013,5,19,2013-05-19,17,0
2013,5,19,2013-05-19,18,0
2013,5,19,2013-05-19,19,0
2013,5,19,2013-05-19,20,0
2013,5,19,2013-05-19,21,0
2013,5,19,2013-05-19,22,0
2013,5,19,2013-05-19,23,0
2013,5,20,2013-05-20,0,75
2013,5,20,2013-05-20,1,25
2013,5,20,2013-05-20,2,0
2013,5,20,2013-05-20,3,0
2013,5,20,2013-05-20,4,0
2013,5,20,2013-05-20,5,0
2013,5,20,2013-05-20,6,25
2013,5,20,2013-05-20,7,0
2013,5,20,2013-05-20,8,225
2013,5,20,2013-05-20,9,50
2013,5,20,2013-05-20,10,25
2013,5,20,2013-05-20,11,275
2013,5,20,2013-05-20,12,675
2013,5,20,2013-05-20,13,325
2013,5,20,2013-05-20,14,25
2013,5,20,2013-05-20,15,0
2013,5,20,2013-05-20,16,0
2013,5,20,2013-05-20,17,0
2013,5,20,2013-05-20,18,0
2013,5,20,2013-05-20,19,0
2013,5,20,2013-05-20,20,0
2013,5,20,2013-05-20,21,0
2013,5,20,2013-05-20,22,0
2013,5,20,2013-05-20,23,200
2013,5,21,2013-05-21,0,125
2013,5,21,2013-05-21,1,25
2013,5,21,2013-05-21,2,0
2013,5,21,2013-05-21,3,0
2013,5,21,2013-05-21,4,75
2013,5,21,2013-05-21,5,0
2013,5,21,2013-05-21,6,300
2013,5,21,2013-05-21,7,250
2013,5,21,2013-05-21,8,125
2013,5,21,2013-05-21,9,150
2013,5,21,2013-05-21,10,75
2013,5,21,2013-05-21,11,300
2013,5,21,2013-05-21,12,550
2013,5,21,2013-05-21,13,75
2013,5,21,2013-05-21,14,25
2013,5,21,2013-05-21,15,0
2013,5,21,2013-05-21,16,0
2013,5,21,2013-05-21,17,0
2013,5,21,2013-05-21,18,0
2013,5,21,2013-05-21,19,0
2013,5,21,2013-05-21,20,0
2013,5,21,2013-05-21,21,200
2013,5,21,2013-05-21,22,125
2013,5,21,2013-05-21,23,25
2013,5,22,2013-05-22,0,0
2013,5,22,2013-05-22,1,0
2013,5,22,2013-05-22,2,0
2013,5,22,2013-05-22,3,250
2013,5,22,2013-05-22,4,25
2013,5,22,2013-05-22,5,0
2013,5,22,2013-05-22,6,0
2013,5,22,2013-05-22,7,275
2013,5,22,2013-05-22,8,200
2013,5,22,2013-05-22,9,425
2013,5,22,2013-05-22,10,475
2013,5,22,2013-05-22,11,325
2013,5,22,2013-05-22,12,275
2013,5,22,2013-05-22,13,125
2013,5,22,2013-05-22,14,0
2013,5,22,2013-05-22,15,0
2013,5,22,2013-05-22,16,0
2013,5,22,2013-05-22,17,0
2013,5,22,2013-05-22,18,0
2013,5,22,2013-05-22,19,0
2013,5,22,2013-05-22,20,0
2013,5,22,2013-05-22,21,25
2013,5,22,2013-05-22,22,150
2013,5,22,2013-05-22,23,225
2013,5,23,2013-05-23,0,0
2013,5,23,2013-05-23,1,0
2013,5,23,2013-05-23,2,0
2013,5,23,2013-05-23,3,125
2013,5,23,2013-05-23,4,275
2013,5,23,2013-05-23,5,0
2013,5,23,2013-05-23,6,0
2013,5,23,2013-05-23,7,25
2013,5,23,2013-05-23,8,125
2013,5,23,2013-05-23,9,25
2013,5,23,2013-05-23,10,425
2013,5,23,2013-05-23,11,625
2013,5,23,2013-05-23,12,0
2013,5,23,2013-05-23,13,0
2013,5,23,2013-05-23,14,25
2013,5,23,2013-05-23,15,0
2013,5,23,2013-05-23,16,0
2013,5,23,2013-05-23,17,0
2013,5,23,2013-05-23,18,0
2013,5,23,2013-05-23,19,0
2013,5,23,2013-05-23,20,0
2013,5,23,2013-05-23,21,0
2013,5,23,2013-05-23,22,175
2013,5,23,2013-05-23,23,50
2013,5,24,2013-05-24,0,25
2013,5,24,2013-05-24,1,0
2013,5,24,2013-05-24,2,50
2013,5,24,2013-05-24,3,0
2013,5,24,2013-05-24,4,25
2013,5,24,2013-05-24,5,0
2013,5,24,2013-05-24,6,0
2013,5,24,2013-05-24,7,0
2013,5,24,2013-05-24,8,25
2013,5,24,2013-05-24,9,0
2013,5,24,2013-05-24,10,250
2013,5,24,2013-05-24,11,725
2013,5,24,2013-05-24,12,100
2013,5,24,2013-05-24,13,125
2013,5,24,2013-05-24,14,125
2013,5,24,2013-05-24,15,0
2013,5,24,2013-05-24,16,0
2013,5,24,2013-05-24,17,0
2013,5,24,2013-05-24,18,0
2013,5,24,2013-05-24,19,0
2013,5,24,2013-05-24,20,0
2013,5,24,2013-05-24,21,25
2013,5,24,2013-05-24,22,175
2013,5,24,2013-05-24,23,275
2013,5,25,2013-05-25,0,200
2013,5,25,2013-05-25,1,275
2013,5,25,2013-05-25,2,250
2013,5,25,2013-05-25,3,50
2013,5,25,2013-05-25,4,0
2013,5,25,2013-05-25,5,50
2013,5,25,2013-05-25,6,0
2013,5,25,2013-05-25,7,75
2013,5,25,2013-05-25,8,175
2013,5,25,2013-05-25,9,100
2013,5,25,2013-05-25,10,400
2013,5,25,2013-05-25,11,75
2013,5,25,2013-05-25,12,475
2013,5,25,2013-05-25,13,425
2013,5,25,2013-05-25,14,0
2013,5,25,2013-05-25,15,0
2013,5,25,2013-05-25,16,25
2013,5,25,2013-05-25,17,0
2013,5,25,2013-05-25,18,0
2013,5,25,2013-05-25,19,0
2013,5,25,2013-05-25,20,0
2013,5,25,2013-05-25,21,0
2013,5,25,2013-05-25,22,0
2013,5,25,2013-05-25,23,25
2013,5,26,2013-05-26,0,200
2013,5,26,2013-05-26,1,25
2013,5,26,2013-05-26,2,0
2013,5,26,2013-05-26,3,75
2013,5,26,2013-05-26,4,50
2013,5,26,2013-05-26,5,150
2013,5,26,2013-05-26,6,25
2013,5,26,2013-05-26,7,275
2013,5,26,2013-05-26,8,0
2013,5,26,2013-05-26,9,75
2013,5,26,2013-05-26,10,25
2013,5,26,2013-05-26,11,50
2013,5,26,2013-05-26,12,700
2013,5,26,2013-05-26,13,250
2013,5,26,2013-05-26,14,0
2013,5,26,2013-05-26,15,0
2013,5,26,2013-05-26,16,0
2013,5,26,2013-05-26,17,0
2013,5,26,2013-05-26,18,0
2013,5,26,2013-05-26,19,0
2013,5,26,2013-05-26,20,0
2013,5,26,2013-05-26,21,0
2013,5,26,2013-05-26,22,0
2013,5,26,2013-05-26,23,175
2013,5,27,2013-05-27,0,75
2013,5,27,2013-05-27,1,25
2013,5,27,2013-05-27,2,75
2013,5,27,2013-05-27,3,175
2013,5,27,2013-05-27,4,100
2013,5,27,2013-05-27,5,25
2013,5,27,2013-05-27,6,125
2013,5,27,2013-05-27,7,625
2013,5,27,2013-05-27,8,175
2013,5,27,2013-05-27,9,225
2013,5,27,2013-05-27,10,150
2013,5,27,2013-05-27,11,525
2013,5,27,2013-05-27,12,250
2013,5,27,2013-05-27,13,0
2013,5,27,2013-05-27,14,0
2013,5,27,2013-05-27,15,0
2013,5,27,2013-05-27,16,0
2013,5,27,2013-05-27,17,0
2013,5,27,2013-05-27,18,0
2013,5,27,2013-05-27,19,0
2013,5,27,2013-05-27,20,0
2013,5,27,2013-05-27,21,50
2013,5,27,2013-05-27,22,150
2013,5,27,2013-05-27,23,0
2013,5,28,2013-05-28,0,0
2013,5,28,2013-05-28,1,0
2013,5,28,2013-05-28,2,0
2013,5,28,2013-05-28,3,0
2013,5,28,2013-05-28,4,0
2013,5,28,2013-05-28,5,0
2013,5,28,2013-05-28,6,25
2013,5,28,2013-05-28,7,25
2013,5,28,2013-05-28,8,400
2013,5,28,2013-05-28,9,550
2013,5,28,2013-05-28,10,500
2013,5,28,2013-05-28,11,0
2013,5,28,2013-05-28,12,0
2013,5,28,2013-05-28,13,25
2013,5,28,2013-05-28,14,0
2013,5,28,2013-05-28,15,0
2013,5,28,2013-05-28,16,0
2013,5,28,2013-05-28,17,0
2013,5,28,2013-05-28,18,0
2013,5,28,2013-05-28,19,0
2013,5,28,2013-05-28,20,0
2013,5,28,2013-05-28,21,75
2013,5,28,2013-05-28,22,75
2013,5,28,2013-05-28,23,0
2013,5,29,2013-05-29,0,25
2013,5,29,2013-05-29,1,50
2013,5,29,2013-05-29,2,50
2013,5,29,2013-05-29,3,50
2013,5,29,2013-05-29,4,0
2013,5,29,2013-05-29,5,0
2013,5,29,2013-05-29,6,25
2013,5,29,2013-05-29,7,50
2013,5,29,2013-05-29,8,75
2013,5,29,2013-05-29,9,25
2013,5,29,2013-05-29,10,825
2013,5,29,2013-05-29,11,375
2013,5,29,2013-05-29,12,425
2013,5,29,2013-05-29,13,0
2013,5,29,2013-05-29,14,0
2013,5,29,2013-05-29,15,0
2013,5,29,2013-05-29,16,0
2013,5,29,2013-05-29,17,0
2013,5,29,2013-05-29,18,0
2013,5,29,2013-05-29,19,0
2013,5,29,2013-05-29,20,0
2013,5,29,2013-05-29,21,75
2013,5,29,2013-05-29,22,125
2013,5,29,2013-05-29,23,0
2013,5,30,2013-05-30,0,0
2013,5,30,2013-05-30,1,0
2013,5,30,2013-05-30,2,0
2013,5,30,2013-05-30,3,0
2013,5,30,2013-05-30,4,150
2013,5,30,2013-05-30,5,0
2013,5,30,2013-05-30,6,25
2013,5,30,2013-05-30,7,25
2013,5,30,2013-05-30,8,175
2013,5,30,2013-05-30,9,300
2013,5,30,2013-05-30,10,275
2013,5,30,2013-05-30,11,350
2013,5,30,2013-05-30,12,0
2013,5,30,2013-05-30,13,0
2013,5,30,2013-05-30,14,325
2013,5,30,2013-05-30,15,25
2013,5,30,2013-05-30,16,0
2013,5,30,2013-05-30,17,0
2013,5,30,2013-05-30,18,0
2013,5,30,2013-05-30,19,0
2013,5,30,2013-05-30,20,0
2013,5,30,2013-05-30,21,75
2013,5,30,2013-05-30,22,100
2013,5,30,2013-05-30,23,50
2013,5,31,2013-05-31,0,0
2013,5,31,2013-05-31,1,0
2013,5,31,2013-05-31,2,0
2013,5,31,2013-05-31,3,0
2013,5,31,2013-05-31,4,0
2013,5,31,2013-05-31,5,25
2013,5,31,2013-05-31,6,0
2013,5,31,2013-05-31,7,25
2013,5,31,2013-05-31,8,375
2013,5,31,2013-05-31,9,175
2013,5,31,2013-05-31,10,775
2013,5,31,2013-05-31,11,25
2013,5,31,2013-05-31,12,0
2013,5,31,2013-05-31,13,500
2013,5,31,2013-05-31,14,0
2013,5,31,2013-05-31,15,0
2013,5,31,2013-05-31,16,0
2013,5,31,2013-05-31,17,0
2013,5,31,2013-05-31,18,0
2013,5,31,2013-05-31,19,0
2013,5,31,2013-05-31,20,0
2013,5,31,2013-05-31,21,75
2013,5,31,2013-05-31,22,100
2013,5,31,2013-05-31,23,0
2013,6,1,2013-06-01,0,25
2013,6,1,2013-06-01,1,0
2013,6,1,2013-06-01,2,0
2013,6,1,2013-06-01,3,0
2013,6,1,2013-06-01,4,0
2013,6,1,2013-06-01,5,25
2013,6,1,2013-06-01,6,25
2013,6,1,2013-06-01,7,125
2013,6,1,2013-06-01,8,500
2013,6,1,2013-06-01,9,25
2013,6,1,2013-06-01,10,125
2013,6,1,2013-06-01,11,550
2013,6,1,2013-06-01,12,325
2013,6,1,2013-06-01,13,25
2013,6,1,2013-06-01,14,0
2013,6,1,2013-06-01,15,0
2013,6,1,2013-06-01,16,0
2013,6,1,2013-06-01,17,0
2013,6,1,2013-06-01,18,0
2013,6,1,2013-06-01,19,0
2013,6,1,2013-06-01,20,0
2013,6,1,2013-06-01,21,0
2013,6,1,2013-06-01,22,0
2013,6,1,2013-06-01,23,175
2013,6,2,2013-06-02,0,100
2013,6,2,2013-06-02,1,50
2013,6,2,2013-06-02,2,0
2013,6,2,2013-06-02,3,0
2013,6,2,2013-06-02,4,0
2013,6,2,2013-06-02,5,0
2013,6,2,2013-06-02,6,0
2013,6,2,2013-06-02,7,25
2013,6,2,2013-06-02,8,100
2013,6,2,2013-06-02,9,100
2013,6,2,2013-06-02,10,625
2013,6,2,2013-06-02,11,625
2013,6,2,2013-06-02,12,0
2013,6,2,2013-06-02,13,0
2013,6,2,2013-06-02,14,25
2013,6,2,2013-06-02,15,0
2013,6,2,2013-06-02,16,0
2013,6,2,2013-06-02,17,0
2013,6,2,2013-06-02,18,0
2013,6,2,2013-06-02,19,0
2013,6,2,2013-06-02,20,0
2013,6,2,2013-06-02,21,0
2013,6,2,2013-06-02,22,0
2013,6,2,2013-06-02,23,100
2013,6,3,2013-06-03,0,325
2013,6,3,2013-06-03,1,0
2013,6,3,2013-06-03,2,0
2013,6,3,2013-06-03,3,0
2013,6,3,2013-06-03,4,0
2013,6,3,2013-06-03,5,25
2013,6,3,2013-06-03,6,0
2013,6,3,2013-06-03,7,350
2013,6,3,2013-06-03,8,150
2013,6,3,2013-06-03,9,400
2013,6,3,2013-06-03,10,400
2013,6,3,2013-06-03,11,375
2013,6,3,2013-06-03,12,400
2013,6,3,2013-06-03,13,125
2013,6,3,2013-06-03,14,0
2013,6,3,2013-06-03,15,0
2013,6,3,2013-06-03,16,0
2013,6,3,2013-06-03,17,0
2013,6,3,2013-06-03,18,0
2013,6,3,2013-06-03,19,0
2013,6,3,2013-06-03,20,0
2013,6,3,2013-06-03,21,150
2013,6,3,2013-06-03,22,100
2013,6,3,2013-06-03,23,75
2013,6,4,2013-06-04,0,0
2013,6,4,2013-06-04,1,0
2013,6,4,2013-06-04,2,0
2013,6,4,2013-06-04,3,300
2013,6,4,2013-06-04,4,325
2013,6,4,2013-06-04,5,75
2013,6,4,2013-06-04,6,150
2013,6,4,2013-06-04,7,175
2013,6,4,2013-06-04,8,75
2013,6,4,2013-06-04,9,250
2013,6,4,2013-06-04,10,275
2013,6,4,2013-06-04,11,300
2013,6,4,2013-06-04,12,25
2013,6,4,2013-06-04,13,25
2013,6,4,2013-06-04,14,0
2013,6,4,2013-06-04,15,0
2013,6,4,2013-06-04,16,0
2013,6,4,2013-06-04,17,0
2013,6,4,2013-06-04,18,0
2013,6,4,2013-06-04,19,0
2013,6,4,2013-06-04,20,0
2013,6,4,2013-06-04,21,75
2013,6,4,2013-06-04,22,100
2013,6,4,2013-06-04,23,0
2013,6,5,2013-06-05,0,25
2013,6,5,2013-06-05,1,0
2013,6,5,2013-06-05,2,100
2013,6,5,2013-06-05,3,0
2013,6,5,2013-06-05,4,0
2013,6,5,2013-06-05,5,0
2013,6,5,2013-06-05,6,25
2013,6,5,2013-06-05,7,25
2013,6,5,2013-06-05,8,100
2013,6,5,2013-06-05,9,25
2013,6,5,2013-06-05,10,350
2013,6,5,2013-06-05,11,100
2013,6,5,2013-06-05,12,375
2013,6,5,2013-06-05,13,25
2013,6,5,2013-06-05,14,200
2013,6,5,2013-06-05,15,0
2013,6,5,2013-06-05,16,0
2013,6,5,2013-06-05,17,0
2013,6,5,2013-06-05,18,0
2013,6,5,2013-06-05,19,0
2013,6,5,2013-06-05,20,0
2013,6,5,2013-06-05,21,75
2013,6,5,2013-06-05,22,100
2013,6,5,2013-06-05,23,25
2013,6,6,2013-06-06,0,0
2013,6,6,2013-06-06,1,0
2013,6,6,2013-06-06,2,0
2013,6,6,2013-06-06,3,0
2013,6,6,2013-06-06,4,0
2013,6,6,2013-06-06,5,25
2013,6,6,2013-06-06,6,250
2013,6,6,2013-06-06,7,100
2013,6,6,2013-06-06,8,175
2013,6,6,2013-06-06,9,25
2013,6,6,2013-06-06,10,225
2013,6,6,2013-06-06,11,125
2013,6,6,2013-06-06,12,350
2013,6,6,2013-06-06,13,25
2013,6,6,2013-06-06,14,0
2013,6,6,2013-06-06,15,0
2013,6,6,2013-06-06,16,0
2013,6,6,2013-06-06,17,0
2013,6,6,2013-06-06,18,0
2013,6,6,2013-06-06,19,0
2013,6,6,2013-06-06,20,0
2013,6,6,2013-06-06,21,100
2013,6,6,2013-06-06,22,150
2013,6,6,2013-06-06,23,0
2013,6,7,2013-06-07,0,0
2013,6,7,2013-06-07,1,0
2013,6,7,2013-06-07,2,25
2013,6,7,2013-06-07,3,0
2013,6,7,2013-06-07,4,0
2013,6,7,2013-06-07,5,0
2013,6,7,2013-06-07,6,175
2013,6,7,2013-06-07,7,325
2013,6,7,2013-06-07,8,200
2013,6,7,2013-06-07,9,75
2013,6,7,2013-06-07,10,225
2013,6,7,2013-06-07,11,0
2013,6,7,2013-06-07,12,225
2013,6,7,2013-06-07,13,625
2013,6,7,2013-06-07,14,0
2013,6,7,2013-06-07,15,0
2013,6,7,2013-06-07,16,0
2013,6,7,2013-06-07,17,0
2013,6,7,2013-06-07,18,0
2013,6,7,2013-06-07,19,0
2013,6,7,2013-06-07,20,0
2013,6,7,2013-06-07,21,100
2013,6,7,2013-06-07,22,25
2013,6,7,2013-06-07,23,0
2013,6,8,2013-06-08,0,0
2013,6,8,2013-06-08,1,0
2013,6,8,2013-06-08,2,50
2013,6,8,2013-06-08,3,50
2013,6,8,2013-06-08,4,0
2013,6,8,2013-06-08,5,0
2013,6,8,2013-06-08,6,0
2013,6,8,2013-06-08,7,25
2013,6,8,2013-06-08,8,425
2013,6,8,2013-06-08,9,0
2013,6,8,2013-06-08,10,300
2013,6,8,2013-06-08,11,250
2013,6,8,2013-06-08,12,425
2013,6,8,2013-06-08,13,0
2013,6,8,2013-06-08,14,0
2013,6,8,2013-06-08,15,0
2013,6,8,2013-06-08,16,0
2013,6,8,2013-06-08,17,0
2013,6,8,2013-06-08,18,0
2013,6,8,2013-06-08,19,0
2013,6,8,2013-06-08,20,0
2013,6,8,2013-06-08,21,0
2013,6,8,2013-06-08,22,0
2013,6,8,2013-06-08,23,0
2013,6,9,2013-06-09,0,100
2013,6,9,2013-06-09,1,375
2013,6,9,2013-06-09,2,75
2013,6,9,2013-06-09,3,375
2013,6,9,2013-06-09,4,175
2013,6,9,2013-06-09,5,0
2013,6,9,2013-06-09,6,0
2013,6,9,2013-06-09,7,25
2013,6,9,2013-06-09,8,75
2013,6,9,2013-06-09,9,75
2013,6,9,2013-06-09,10,50
2013,6,9,2013-06-09,11,450
2013,6,9,2013-06-09,12,575
2013,6,9,2013-06-09,13,0
2013,6,9,2013-06-09,14,0
2013,6,9,2013-06-09,15,0
2013,6,9,2013-06-09,16,0
2013,6,9,2013-06-09,17,0
2013,6,9,2013-06-09,18,0
2013,6,9,2013-06-09,19,0
2013,6,9,2013-06-09,20,0
2013,6,9,2013-06-09,21,0
2013,6,9,2013-06-09,22,0
2013,6,9,2013-06-09,23,0
2013,6,10,2013-06-10,0,225
2013,6,10,2013-06-10,1,100
2013,6,10,2013-06-10,2,0
2013,6,10,2013-06-10,3,0
2013,6,10,2013-06-10,4,50
2013,6,10,2013-06-10,5,75
2013,6,10,2013-06-10,6,25
2013,6,10,2013-06-10,7,350
2013,6,10,2013-06-10,8,0
2013,6,10,2013-06-10,9,25
2013,6,10,2013-06-10,10,50
2013,6,10,2013-06-10,11,250
2013,6,10,2013-06-10,12,500
2013,6,10,2013-06-10,13,0
2013,6,10,2013-06-10,14,0
2013,6,10,2013-06-10,15,0
2013,6,10,2013-06-10,16,0
2013,6,10,2013-06-10,17,0
2013,6,10,2013-06-10,18,0
2013,6,10,2013-06-10,19,0
2013,6,10,2013-06-10,20,0
2013,6,10,2013-06-10,21,75
2013,6,10,2013-06-10,22,100
2013,6,10,2013-06-10,23,0
2013,6,11,2013-06-11,0,0
2013,6,11,2013-06-11,1,0
2013,6,11,2013-06-11,2,0
2013,6,11,2013-06-11,3,100
2013,6,11,2013-06-11,4,0
2013,6,11,2013-06-11,5,0
2013,6,11,2013-06-11,6,50
2013,6,11,2013-06-11,7,50
2013,6,11,2013-06-11,8,25
2013,6,11,2013-06-11,9,225
2013,6,11,2013-06-11,10,50
2013,6,11,2013-06-11,11,200
2013,6,11,2013-06-11,12,250
2013,6,11,2013-06-11,13,475
2013,6,11,2013-06-11,14,0
2013,6,11,2013-06-11,15,0
2013,6,11,2013-06-11,16,0
2013,6,11,2013-06-11,17,0
2013,6,11,2013-06-11,18,0
2013,6,11,2013-06-11,19,0
2013,6,11,2013-06-11,20,0
2013,6,11,2013-06-11,21,75
2013,6,11,2013-06-11,22,125
2013,6,11,2013-06-11,23,0
2013,6,12,2013-06-12,0,0
2013,6,12,2013-06-12,1,0
2013,6,12,2013-06-12,2,0
2013,6,12,2013-06-12,3,0
2013,6,12,2013-06-12,4,0
2013,6,12,2013-06-12,5,0
2013,6,12,2013-06-12,6,50
2013,6,12,2013-06-12,7,25
2013,6,12,2013-06-12,8,525
2013,6,12,2013-06-12,9,125
2013,6,12,2013-06-12,10,325
2013,6,12,2013-06-12,11,700
2013,6,12,2013-06-12,12,0
2013,6,12,2013-06-12,13,25
2013,6,12,2013-06-12,14,0
2013,6,12,2013-06-12,15,0
2013,6,12,2013-06-12,16,0
2013,6,12,2013-06-12,17,0
2013,6,12,2013-06-12,18,0
2013,6,12,2013-06-12,19,0
