year,month,day,date,hour,consumption
2013,2,12,2013-02-12,17,0.618
2013,2,12,2013-02-12,18,2.018
2013,2,12,2013-02-12,19,0.721
2013,2,12,2013-02-12,20,1.428
2013,2,12,2013-02-12,21,1.672
2013,2,12,2013-02-12,22,1.72
2013,2,12,2013-02-12,23,2.575
2013,2,13,2013-02-13,0,0.848
2013,2,13,2013-02-13,1,2.24
2013,2,13,2013-02-13,2,0.625
2013,2,13,2013-02-13,3,1.979
2013,2,13,2013-02-13,4,1.232
2013,2,13,2013-02-13,5,1.337
2013,2,13,2013-02-13,6,1.927
2013,2,13,2013-02-13,7,1.373
2013,2,13,2013-02-13,8,1.979
2013,2,13,2013-02-13,9,1.49
2013,2,13,2013-02-13,10,2.854
2013,2,13,2013-02-13,11,2.888
2013,2,13,2013-02-13,12,4.01
2013,2,13,2013-02-13,13,2.82
2013,2,13,2013-02-13,14,0.841
2013,2,13,2013-02-13,15,0.643
2013,2,13,2013-02-13,16,0.652
2013,2,13,2013-02-13,17,1.41
2013,2,13,2013-02-13,18,0.648
2013,2,13,2013-02-13,19,2.041
2013,2,13,2013-02-13,20,0.623
2013,2,13,2013-02-13,21,2.149
2013,2,13,2013-02-13,22,2.537
2013,2,13,2013-02-13,23,1.287
2013,2,14,2013-02-14,0,1.315
2013,2,14,2013-02-14,1,2.102
2013,2,14,2013-02-14,2,1.112
2013,2,14,2013-02-14,3,1.013
2013,2,14,2013-02-14,4,2.202
2013,2,14,2013-02-14,5,1.144
2013,2,14,2013-02-14,6,0.974
2013,2,14,2013-02-14,7,2.04
2013,2,14,2013-02-14,8,1.517
2013,2,14,2013-02-14,9,1.897
2013,2,14,2013-02-14,10,1.758
2013,2,14,2013-02-14,11,1.608
2013,2,14,2013-02-14,12,1.599
2013,2,14,2013-02-14,13,2.79
2013,2,14,2013-02-14,14,0.914
2013,2,14,2013-02-14,15,0.636
2013,2,14,2013-02-14,16,1.736
2013,2,14,2013-02-14,17,0.87
2013,2,14,2013-02-14,18,1.34
2013,2,14,2013-02-14,19,1.354
2013,2,14,2013-02-14,20,0.926
2013,2,14,2013-02-14,21,1.787
2013,2,14,2013-02-14,22,2.699
2013,2,14,2013-02-14,23,1.042
2013,2,15,2013-02-15,0,1.747
2013,2,15,2013-02-15,1,1.079
2013,2,15,2013-02-15,2,2.072
2013,2,15,2013-02-15,3,0.927
2013,2,15,2013-02-15,4,1.042
2013,2,15,2013-02-15,5,1.984
2013,2,15,2013-02-15,6,0.857
2013,2,15,2013-02-15,7,1.129
2013,2,15,2013-02-15,8,2.388
2013,2,15,2013-02-15,9,2.218
2013,2,15,2013-02-15,10,3.042
2013,2,15,2013-02-15,11,1.469
2013,2,15,2013-02-15,12,2.503
2013,2,15,2013-02-15,13,2.37
2013,2,15,2013-02-15,14,0.83
2013,2,15,2013-02-15,15,0.623
2013,2,15,2013-02-15,16,0.652
2013,2,15,2013-02-15,17,0.629
2013,2,15,2013-02-15,18,1.785
2013,2,15,2013-02-15,19,0.647
2013,2,15,2013-02-15,20,0.79
2013,2,15,2013-02-15,21,0.676
2013,2,15,2013-02-15,22,1.894
2013,2,15,2013-02-15,23,0.867
2013,2,16,2013-02-16,0,1.267
2013,2,16,2013-02-16,1,4.474
2013,2,16,2013-02-16,2,1.581
2013,2,16,2013-02-16,3,0.868
2013,2,16,2013-02-16,4,0.78
2013,2,16,2013-02-16,5,1.185
2013,2,16,2013-02-16,6,1.193
2013,2,16,2013-02-16,7,1.432
2013,2,16,2013-02-16,8,3.163
2013,2,16,2013-02-16,9,2.927
2013,2,16,2013-02-16,10,2.669
2013,2,16,2013-02-16,11,2.397
2013,2,16,2013-02-16,12,2.297
2013,2,16,2013-02-16,13,2.519
2013,2,16,2013-02-16,14,0.874
2013,2,16,2013-02-16,15,0.651
2013,2,16,2013-02-16,16,0.637
2013,2,16,2013-02-16,17,0.653
2013,2,16,2013-02-16,18,0.638
2013,2,16,2013-02-16,19,1.086
2013,2,16,2013-02-16,20,1.545
2013,2,16,2013-02-16,21,0.664
2013,2,16,2013-02-16,22,2.096
2013,2,16,2013-02-16,23,1.923
2013,2,17,2013-02-17,0,2.12
2013,2,17,2013-02-17,1,1.623
2013,2,17,2013-02-17,2,2.385
2013,2,17,2013-02-17,3,1.794
2013,2,17,2013-02-17,4,0.862
2013,2,17,2013-02-17,5,1.205
2013,2,17,2013-02-17,6,1.916
2013,2,17,2013-02-17,7,1.038
2013,2,17,2013-02-17,8,1.867
2013,2,17,2013-02-17,9,2.589
2013,2,17,2013-02-17,10,2.062
2013,2,17,2013-02-17,11,2.364
2013,2,17,2013-02-17,12,5.827
2013,2,17,2013-02-17,13,1.979
2013,2,17,2013-02-17,14,1.014
2013,2,17,2013-02-17,15,0.63
2013,2,17,2013-02-17,16,0.702
2013,2,17,2013-02-17,17,0.631
2013,2,17,2013-02-17,18,0.684
2013,2,17,2013-02-17,19,0.666
2013,2,17,2013-02-17,20,0.654
2013,2,17,2013-02-17,21,0.645
2013,2,17,2013-02-17,22,0.712
2013,2,17,2013-02-17,23,1.066
2013,2,18,2013-02-18,0,1.018
2013,2,18,2013-02-18,1,2.583
2013,2,18,2013-02-18,2,1.41
2013,2,18,2013-02-18,3,1.431
2013,2,18,2013-02-18,4,1.64
2013,2,18,2013-02-18,5,1.334
2013,2,18,2013-02-18,6,2.095
2013,2,18,2013-02-18,7,3.632
2013,2,18,2013-02-18,8,2.577
2013,2,18,2013-02-18,9,2.129
2013,2,18,2013-02-18,10,2.157
2013,2,18,2013-02-18,11,1.441
2013,2,18,2013-02-18,12,1.664
2013,2,18,2013-02-18,13,1.389
2013,2,18,2013-02-18,14,1.13
2013,2,18,2013-02-18,15,0.717
2013,2,18,2013-02-18,16,0.69
2013,2,18,2013-02-18,17,0.67
2013,2,18,2013-02-18,18,0.656
2013,2,18,2013-02-18,19,0.684
2013,2,18,2013-02-18,20,0.897
2013,2,18,2013-02-18,21,0.904
2013,2,18,2013-02-18,22,1.495
2013,2,18,2013-02-18,23,1.141
2013,2,19,2013-02-19,0,1.347
2013,2,19,2013-02-19,1,1.036
2013,2,19,2013-02-19,2,1.015
2013,2,19,2013-02-19,3,0.834
2013,2,19,2013-02-19,4,2.22
2013,2,19,2013-02-19,5,0.822
2013,2,19,2013-02-19,6,1.043
2013,2,19,2013-02-19,7,2.892
2013,2,19,2013-02-19,8,1.993
2013,2,19,2013-02-19,9,2.165
2013,2,19,2013-02-19,10,1.877
2013,2,19,2013-02-19,11,1.692
2013,2,19,2013-02-19,12,1.514
2013,2,19,2013-02-19,13,1.109
2013,2,19,2013-02-19,14,0.833
2013,2,19,2013-02-19,15,0.808
2013,2,19,2013-02-19,16,0.689
2013,2,19,2013-02-19,17,0.687
2013,2,19,2013-02-19,18,0.66
2013,2,19,2013-02-19,19,0.691
2013,2,19,2013-02-19,20,0.793
2013,2,19,2013-02-19,21,0.919
2013,2,19,2013-02-19,22,1.841
2013,2,19,2013-02-19,23,0.845
2013,2,20,2013-02-20,0,2.379
2013,2,20,2013-02-20,1,1.039
2013,2,20,2013-02-20,2,0.976
2013,2,20,2013-02-20,3,1.066
2013,2,20,2013-02-20,4,1.128
2013,2,20,2013-02-20,5,1.49
2013,2,20,2013-02-20,6,1.219
2013,2,20,2013-02-20,7,1.162
2013,2,20,2013-02-20,8,2.736
2013,2,20,2013-02-20,9,1.859
2013,2,20,2013-02-20,10,1.764
2013,2,20,2013-02-20,11,1.737
2013,2,20,2013-02-20,12,1.483
2013,2,20,2013-02-20,13,1.367
2013,2,20,2013-02-20,14,0.864
2013,2,20,2013-02-20,15,0.666
2013,2,20,2013-02-20,16,0.662
2013,2,20,2013-02-20,17,0.707
2013,2,20,2013-02-20,18,0.649
2013,2,20,2013-02-20,19,0.673
2013,2,20,2013-02-20,20,0.87
2013,2,20,2013-02-20,21,1.066
2013,2,20,2013-02-20,22,1.878
2013,2,20,2013-02-20,23,0.896
2013,2,21,2013-02-21,0,0.881
2013,2,21,2013-02-21,1,0.91
2013,2,21,2013-02-21,2,0.831
2013,2,21,2013-02-21,3,0.972
2013,2,21,2013-02-21,4,1.134
2013,2,21,2013-02-21,5,1.281
2013,2,21,2013-02-21,6,1.246
2013,2,21,2013-02-21,7,1.359
2013,2,21,2013-02-21,8,2.476
2013,2,21,2013-02-21,9,2.488
2013,2,21,2013-02-21,10,2.023
2013,2,21,2013-02-21,11,2.912
2013,2,21,2013-02-21,12,2.171
2013,2,21,2013-02-21,13,1.814
2013,2,21,2013-02-21,14,0.742
2013,2,21,2013-02-21,15,0.649
2013,2,21,2013-02-21,16,0.656
2013,2,21,2013-02-21,17,0.684
2013,2,21,2013-02-21,18,0.643
2013,2,21,2013-02-21,19,0.714
2013,2,21,2013-02-21,20,0.805
2013,2,21,2013-02-21,21,0.927
2013,2,21,2013-02-21,22,1.883
2013,2,21,2013-02-21,23,0.944
2013,2,22,2013-02-22,0,0.892
2013,2,22,2013-02-22,1,0.875
2013,2,22,2013-02-22,2,2.359
2013,2,22,2013-02-22,3,0.752
2013,2,22,2013-02-22,4,1.248
2013,2,22,2013-02-22,5,1.725
2013,2,22,2013-02-22,6,1.381
2013,2,22,2013-02-22,7,1.628
2013,2,22,2013-02-22,8,1.76
2013,2,22,2013-02-22,9,1.8
2013,2,22,2013-02-22,10,1.907
2013,2,22,2013-02-22,11,1.673
2013,2,22,2013-02-22,12,1.543
2013,2,22,2013-02-22,13,1.37
2013,2,22,2013-02-22,14,1.082
2013,2,22,2013-02-22,15,0.808
2013,2,22,2013-02-22,16,2.007
2013,2,22,2013-02-22,17,0.678
2013,2,22,2013-02-22,18,0.711
2013,2,22,2013-02-22,19,0.687
2013,2,22,2013-02-22,20,0.731
2013,2,22,2013-02-22,21,0.957
2013,2,22,2013-02-22,22,1.618
2013,2,22,2013-02-22,23,1.021
2013,2,23,2013-02-23,0,0.931
2013,2,23,2013-02-23,1,0.905
2013,2,23,2013-02-23,2,2.328
2013,2,23,2013-02-23,3,1.153
2013,2,23,2013-02-23,4,2.487
2013,2,23,2013-02-23,5,1.135
2013,2,23,2013-02-23,6,1.425
2013,2,23,2013-02-23,7,2.442
2013,2,23,2013-02-23,8,2.285
2013,2,23,2013-02-23,9,2.724
2013,2,23,2013-02-23,10,2.67
2013,2,23,2013-02-23,11,1.542
2013,2,23,2013-02-23,12,1.476
2013,2,23,2013-02-23,13,1.499
2013,2,23,2013-02-23,14,1.194
2013,2,23,2013-02-23,15,0.64
2013,2,23,2013-02-23,16,0.722
2013,2,23,2013-02-23,17,0.656
2013,2,23,2013-02-23,18,0.683
2013,2,23,2013-02-23,19,0.688
2013,2,23,2013-02-23,20,0.666
2013,2,23,2013-02-23,21,0.746
2013,2,23,2013-02-23,22,1.053
2013,2,23,2013-02-23,23,1.342
2013,2,24,2013-02-24,0,2.912
2013,2,24,2013-02-24,1,5.062
2013,2,24,2013-02-24,2,2.678
2013,2,24,2013-02-24,3,1.126
2013,2,24,2013-02-24,4,1.018
2013,2,24,2013-02-24,5,0.645
2013,2,24,2013-02-24,6,3.419
2013,2,24,2013-02-24,7,1.502
2013,2,24,2013-02-24,8,1.121
2013,2,24,2013-02-24,9,2.292
2013,2,24,2013-02-24,10,1.842
2013,2,24,2013-02-24,11,1.701
2013,2,24,2013-02-24,12,1.653
2013,2,24,2013-02-24,13,2.817
2013,2,24,2013-02-24,14,0.918
2013,2,24,2013-02-24,15,0.679
2013,2,24,2013-02-24,16,0.674
2013,2,24,2013-02-24,17,0.631
2013,2,24,2013-02-24,18,0.645
2013,2,24,2013-02-24,19,0.674
2013,2,24,2013-02-24,20,0.664
2013,2,24,2013-02-24,21,0.671
2013,2,24,2013-02-24,22,0.697
2013,2,24,2013-02-24,23,1.483
2013,2,25,2013-02-25,0,1.681
2013,2,25,2013-02-25,1,4.214
2013,2,25,2013-02-25,2,0.861
2013,2,25,2013-02-25,3,1.118
2013,2,25,2013-02-25,4,0.953
2013,2,25,2013-02-25,5,1.294
2013,2,25,2013-02-25,6,4.301
2013,2,25,2013-02-25,7,1.95
2013,2,25,2013-02-25,8,1.842
2013,2,25,2013-02-25,9,1.802
2013,2,25,2013-02-25,10,2.688
2013,2,25,2013-02-25,11,1.556
2013,2,25,2013-02-25,12,1.267
2013,2,25,2013-02-25,13,1.812
2013,2,25,2013-02-25,14,3.843
2013,2,25,2013-02-25,15,0.706
2013,2,25,2013-02-25,16,0.663
2013,2,25,2013-02-25,17,0.897
2013,2,25,2013-02-25,18,1.739
2013,2,25,2013-02-25,19,0.675
2013,2,25,2013-02-25,20,2.084
2013,2,25,2013-02-25,21,0.857
2013,2,25,2013-02-25,22,2.615
2013,2,25,2013-02-25,23,2.969
2013,2,26,2013-02-26,0,1.113
2013,2,26,2013-02-26,1,1.595
2013,2,26,2013-02-26,2,2.193
2013,2,26,2013-02-26,3,1.085
2013,2,26,2013-02-26,4,2.285
2013,2,26,2013-02-26,5,2.611
2013,2,26,2013-02-26,6,1.101
2013,2,26,2013-02-26,7,2.774
2013,2,26,2013-02-26,8,2.268
2013,2,26,2013-02-26,9,2.244
2013,2,26,2013-02-26,10,2.15
2013,2,26,2013-02-26,11,1.971
2013,2,26,2013-02-26,12,2.596
2013,2,26,2013-02-26,13,1.412
2013,2,26,2013-02-26,14,0.772
2013,2,26,2013-02-26,15,0.661
2013,2,26,2013-02-26,16,0.695
2013,2,26,2013-02-26,17,0.675
2013,2,26,2013-02-26,18,0.675
2013,2,26,2013-02-26,19,0.685
2013,2,26,2013-02-26,20,0.843
2013,2,26,2013-02-26,21,0.833
2013,2,26,2013-02-26,22,1.747
2013,2,26,2013-02-26,23,1.128
2013,2,27,2013-02-27,0,1.557
2013,2,27,2013-02-27,1,1.634
2013,2,27,2013-02-27,2,3.365
2013,2,27,2013-02-27,3,2.597
2013,2,27,2013-02-27,4,1.754
2013,2,27,2013-02-27,5,0.93
2013,2,27,2013-02-27,6,2.238
2013,2,27,2013-02-27,7,1.505
2013,2,27,2013-02-27,8,2.07
2013,2,27,2013-02-27,9,1.853
2013,2,27,2013-02-27,10,1.77
2013,2,27,2013-02-27,11,1.626
2013,2,27,2013-02-27,12,1.401
2013,2,27,2013-02-27,13,1.63
2013,2,27,2013-02-27,14,1.083
2013,2,27,2013-02-27,15,0.635
2013,2,27,2013-02-27,16,0.653
2013,2,27,2013-02-27,17,0.695
2013,2,27,2013-02-27,18,0.653
2013,2,27,2013-02-27,19,0.69
2013,2,27,2013-02-27,20,0.719
2013,2,27,2013-02-27,21,1.209
2013,2,27,2013-02-27,22,1.731
2013,2,27,2013-02-27,23,0.782
2013,2,28,2013-02-28,0,1.241
2013,2,28,2013-02-28,1,1.386
2013,2,28,2013-02-28,2,1.448
2013,2,28,2013-02-28,3,1.364
2013,2,28,2013-02-28,4,1.119
2013,2,28,2013-02-28,5,1.661
2013,2,28,2013-02-28,6,2.03
2013,2,28,2013-02-28,7,3.975
2013,2,28,2013-02-28,8,2.422
2013,2,28,2013-02-28,9,1.96
2013,2,28,2013-02-28,10,2.081
2013,2,28,2013-02-28,11,1.625
2013,2,28,2013-02-28,12,1.71
2013,2,28,2013-02-28,13,1.618
2013,2,28,2013-02-28,14,0.765
2013,2,28,2013-02-28,15,0.7
2013,2,28,2013-02-28,16,0.666
2013,2,28,2013-02-28,17,0.724
2013,2,28,2013-02-28,18,0.681
2013,2,28,2013-02-28,19,0.72
2013,2,28,2013-02-28,20,0.673
2013,2,28,2013-02-28,21,1.047
2013,2,28,2013-02-28,22,1.669
2013,2,28,2013-02-28,23,0.931
2013,3,1,2013-03-01,0,0.901
2013,3,1,2013-03-01,1,0.917
2013,3,1,2013-03-01,2,0.894
2013,3,1,2013-03-01,3,0.905
2013,3,1,2013-03-01,4,1.293
2013,3,1,2013-03-01,5,2.178
2013,3,1,2013-03-01,6,1.266
2013,3,1,2013-03-01,7,1.758
2013,3,1,2013-03-01,8,1.785
2013,3,1,2013-03-01,9,2.059
2013,3,1,2013-03-01,10,1.717
2013,3,1,2013-03-01,11,2.678
2013,3,1,2013-03-01,12,1.822
2013,3,1,2013-03-01,13,2.499
2013,3,1,2013-03-01,14,1.102
2013,3,1,2013-03-01,15,0.738
2013,3,1,2013-03-01,16,0.679
2013,3,1,2013-03-01,17,0.688
2013,3,1,2013-03-01,18,1.869
2013,3,1,2013-03-01,19,0.683
2013,3,1,2013-03-01,20,1.632
2013,3,1,2013-03-01,21,1.264
2013,3,1,2013-03-01,22,3.395
2013,3,1,2013-03-01,23,1.1
2013,3,2,2013-03-02,0,1.115
2013,3,2,2013-03-02,1,2.166
2013,3,2,2013-03-02,2,0.999
2013,3,2,2013-03-02,3,2.282
2013,3,2,2013-03-02,4,1.832
2013,3,2,2013-03-02,5,1.787
2013,3,2,2013-03-02,6,1.808
2013,3,2,2013-03-02,7,3.844
2013,3,2,2013-03-02,8,2.984
2013,3,2,2013-03-02,9,3.413
2013,3,2,2013-03-02,10,2.629
2013,3,2,2013-03-02,11,1.657
2013,3,2,2013-03-02,12,1.483
2013,3,2,2013-03-02,13,1.658
2013,3,2,2013-03-02,14,0.986
2013,3,2,2013-03-02,15,0.663
2013,3,2,2013-03-02,16,0.679
2013,3,2,2013-03-02,17,0.674
2013,3,2,2013-03-02,18,0.645
2013,3,2,2013-03-02,19,0.686
2013,3,2,2013-03-02,20,0.643
2013,3,2,2013-03-02,21,1.402
2013,3,2,2013-03-02,22,2.747
2013,3,2,2013-03-02,23,1.946
2013,3,3,2013-03-03,0,0.845
2013,3,3,2013-03-03,1,0.772
2013,3,3,2013-03-03,2,2.052
2013,3,3,2013-03-03,3,0.998
2013,3,3,2013-03-03,4,2.333
2013,3,3,2013-03-03,5,1.551
2013,3,3,2013-03-03,6,3.322
2013,3,3,2013-03-03,7,1.185
2013,3,3,2013-03-03,8,1.088
2013,3,3,2013-03-03,9,2.683
2013,3,3,2013-03-03,10,1.967
2013,3,3,2013-03-03,11,1.467
2013,3,3,2013-03-03,12,1.316
2013,3,3,2013-03-03,13,2.639
2013,3,3,2013-03-03,14,0.87
2013,3,3,2013-03-03,15,0.667
2013,3,3,2013-03-03,16,0.693
2013,3,3,2013-03-03,17,2.038
2013,3,3,2013-03-03,18,0.651
2013,3,3,2013-03-03,19,0.697
2013,3,3,2013-03-03,20,0.67
2013,3,3,2013-03-03,21,0.693
2013,3,3,2013-03-03,22,0.832
2013,3,3,2013-03-03,23,1.469
2013,3,4,2013-03-04,0,1.079
2013,3,4,2013-03-04,1,1.126
2013,3,4,2013-03-04,2,0.693
2013,3,4,2013-03-04,3,0.919
2013,3,4,2013-03-04,4,1.068
2013,3,4,2013-03-04,5,3.116
2013,3,4,2013-03-04,6,5.16
2013,3,4,2013-03-04,7,1.18
2013,3,4,2013-03-04,8,1.001
2013,3,4,2013-03-04,9,0.849
2013,3,4,2013-03-04,10,2.446
2013,3,4,2013-03-04,11,1.404
2013,3,4,2013-03-04,12,1.496
2013,3,4,2013-03-04,13,1.107
2013,3,4,2013-03-04,14,0.688
2013,3,4,2013-03-04,15,0.654
2013,3,4,2013-03-04,16,0.649
2013,3,4,2013-03-04,17,0.698
2013,3,4,2013-03-04,18,0.669
2013,3,4,2013-03-04,19,0.686
2013,3,4,2013-03-04,20,1.106
2013,3,4,2013-03-04,21,0.97
2013,3,4,2013-03-04,22,1.408
2013,3,4,2013-03-04,23,0.744
2013,3,5,2013-03-05,0,0.865
2013,3,5,2013-03-05,1,0.913
2013,3,5,2013-03-05,2,0.682
2013,3,5,2013-03-05,3,0.9
2013,3,5,2013-03-05,4,1.194
2013,3,5,2013-03-05,5,1.044
2013,3,5,2013-03-05,6,0.836
2013,3,5,2013-03-05,7,1.325
2013,3,5,2013-03-05,8,2.279
2013,3,5,2013-03-05,9,1.559
2013,3,5,2013-03-05,10,1.205
2013,3,5,2013-03-05,11,1.491
2013,3,5,2013-03-05,12,2.88
2013,3,5,2013-03-05,13,1.158
2013,3,5,2013-03-05,14,0.695
2013,3,5,2013-03-05,15,0.694
2013,3,5,2013-03-05,16,1.589
2013,3,5,2013-03-05,17,1.133
2013,3,5,2013-03-05,18,0.717
2013,3,5,2013-03-05,19,0.652
2013,3,5,2013-03-05,20,0.708
2013,3,5,2013-03-05,21,0.691
2013,3,5,2013-03-05,22,1.576
2013,3,5,2013-03-05,23,1.248
2013,3,6,2013-03-06,0,2.158
2013,3,6,2013-03-06,1,1.177
2013,3,6,2013-03-06,2,2.725
2013,3,6,2013-03-06,3,1.199
2013,3,6,2013-03-06,4,2.214
2013,3,6,2013-03-06,5,1.32
2013,3,6,2013-03-06,6,1.34
2013,3,6,2013-03-06,7,3.103
2013,3,6,2013-03-06,8,2.185
2013,3,6,2013-03-06,9,2.028
2013,3,6,2013-03-06,10,1.466
2013,3,6,2013-03-06,11,2.235
2013,3,6,2013-03-06,12,1.693
2013,3,6,2013-03-06,13,2.319
2013,3,6,2013-03-06,14,1.092
2013,3,6,2013-03-06,15,0.687
2013,3,6,2013-03-06,16,0.648
2013,3,6,2013-03-06,17,2.036
2013,3,6,2013-03-06,18,0.637
2013,3,6,2013-03-06,19,1.573
2013,3,6,2013-03-06,20,0.895
2013,3,6,2013-03-06,21,1.149
2013,3,6,2013-03-06,22,2.277
2013,3,6,2013-03-06,23,0.893
2013,3,7,2013-03-07,0,1.955
2013,3,7,2013-03-07,1,1.361
2013,3,7,2013-03-07,2,2.151
2013,3,7,2013-03-07,3,1.011
2013,3,7,2013-03-07,4,0.917
2013,3,7,2013-03-07,5,1.415
2013,3,7,2013-03-07,6,1.887
2013,3,7,2013-03-07,7,1.384
2013,3,7,2013-03-07,8,3.361
2013,3,7,2013-03-07,9,2.109
2013,3,7,2013-03-07,10,1.967
2013,3,7,2013-03-07,11,2.569
2013,3,7,2013-03-07,12,2.56
2013,3,7,2013-03-07,13,1.485
2013,3,7,2013-03-07,14,0.989
2013,3,7,2013-03-07,15,0.851
2013,3,7,2013-03-07,16,0.668
2013,3,7,2013-03-07,17,0.701
2013,3,7,2013-03-07,18,0.657
2013,3,7,2013-03-07,19,0.693
2013,3,7,2013-03-07,20,0.687
2013,3,7,2013-03-07,21,0.72
2013,3,7,2013-03-07,22,2.59
2013,3,7,2013-03-07,23,4.254
2013,3,8,2013-03-08,0,2.024
2013,3,8,2013-03-08,1,0.979
2013,3,8,2013-03-08,2,2.651
2013,3,8,2013-03-08,3,1.121
2013,3,8,2013-03-08,4,3.126
2013,3,8,2013-03-08,5,1.577
2013,3,8,2013-03-08,6,3.302
2013,3,8,2013-03-08,7,2.283
2013,3,8,2013-03-08,8,3.32
2013,3,8,2013-03-08,9,1.885
2013,3,8,2013-03-08,10,1.546
2013,3,8,2013-03-08,11,1.553
2013,3,8,2013-03-08,12,1.588
2013,3,8,2013-03-08,13,1.393
2013,3,8,2013-03-08,14,0.884
2013,3,8,2013-03-08,15,0.666
2013,3,8,2013-03-08,16,0.675
2013,3,8,2013-03-08,17,0.652
2013,3,8,2013-03-08,18,0.711
2013,3,8,2013-03-08,19,0.685
2013,3,8,2013-03-08,20,0.652
2013,3,8,2013-03-08,21,0.724
2013,3,8,2013-03-08,22,1.653
2013,3,8,2013-03-08,23,0.846
2013,3,9,2013-03-09,0,1.286
2013,3,9,2013-03-09,1,1.333
2013,3,9,2013-03-09,2,1.04
2013,3,9,2013-03-09,3,0.708
2013,3,9,2013-03-09,4,1.191
2013,3,9,2013-03-09,5,0.983
2013,3,9,2013-03-09,6,0.662
2013,3,9,2013-03-09,7,0.652
2013,3,9,2013-03-09,8,1.847
2013,3,9,2013-03-09,9,3.045
2013,3,9,2013-03-09,10,3.577
2013,3,9,2013-03-09,11,1.491
2013,3,9,2013-03-09,12,1.634
2013,3,9,2013-03-09,13,2.052
2013,3,9,2013-03-09,14,1.002
2013,3,9,2013-03-09,15,0.665
2013,3,9,2013-03-09,16,0.655
2013,3,9,2013-03-09,17,0.709
2013,3,9,2013-03-09,18,0.661
2013,3,9,2013-03-09,19,0.7
2013,3,9,2013-03-09,20,0.68
2013,3,9,2013-03-09,21,0.676
2013,3,9,2013-03-09,22,0.776
2013,3,9,2013-03-09,23,1.144
2013,3,10,2013-03-10,0,0.915
2013,3,10,2013-03-10,1,1.372
2013,3,10,2013-03-10,3,1.917
2013,3,10,2013-03-10,4,1.158
2013,3,10,2013-03-10,5,2.186
2013,3,10,2013-03-10,6,3.318
2013,3,10,2013-03-10,7,2.34
2013,3,10,2013-03-10,8,1.337
2013,3,10,2013-03-10,9,1.499
2013,3,10,2013-03-10,10,2.163
2013,3,10,2013-03-10,11,3.05
2013,3,10,2013-03-10,12,2.782
2013,3,10,2013-03-10,13,2.843
2013,3,10,2013-03-10,14,2.296
2013,3,10,2013-03-10,15,1.162
2013,3,10,2013-03-10,16,0.85
2013,3,10,2013-03-10,17,0.659
2013,3,10,2013-03-10,18,0.685
2013,3,10,2013-03-10,19,1.876
2013,3,10,2013-03-10,20,0.657
2013,3,10,2013-03-10,21,1.573
2013,3,10,2013-03-10,22,1.568
2013,3,10,2013-03-10,23,1.04
2013,3,11,2013-03-11,0,0.979
2013,3,11,2013-03-11,1,1.256
2013,3,11,2013-03-11,2,2.651
2013,3,11,2013-03-11,3,1.91
2013,3,11,2013-03-11,4,1.726
2013,3,11,2013-03-11,5,1.83
2013,3,11,2013-03-11,6,1.845
2013,3,11,2013-03-11,7,1.158
2013,3,11,2013-03-11,8,2.265
2013,3,11,2013-03-11,9,1.497
2013,3,11,2013-03-11,10,1.485
2013,3,11,2013-03-11,11,1.59
2013,3,11,2013-03-11,12,2.433
2013,3,11,2013-03-11,13,2.097
2013,3,11,2013-03-11,14,1.296
2013,3,11,2013-03-11,15,0.877
2013,3,11,2013-03-11,16,0.684
2013,3,11,2013-03-11,17,0.66
2013,3,11,2013-03-11,18,0.661
2013,3,11,2013-03-11,19,1.994
2013,3,11,2013-03-11,20,0.667
2013,3,11,2013-03-11,21,1.545
2013,3,11,2013-03-11,22,3.342
2013,3,11,2013-03-11,23,1.068
2013,3,12,2013-03-12,0,2.218
2013,3,12,2013-03-12,1,1.091
2013,3,12,2013-03-12,2,2.458
2013,3,12,2013-03-12,3,1.714
2013,3,12,2013-03-12,4,3.428
2013,3,12,2013-03-12,5,2.335
2013,3,12,2013-03-12,6,1.852
2013,3,12,2013-03-12,7,1.665
2013,3,12,2013-03-12,8,1.336
2013,3,12,2013-03-12,9,1.569
2013,3,12,2013-03-12,10,1.418
2013,3,12,2013-03-12,11,1.407
2013,3,12,2013-03-12,12,3.435
2013,3,12,2013-03-12,13,1.787
2013,3,12,2013-03-12,14,1.153
2013,3,12,2013-03-12,15,0.791
2013,3,12,2013-03-12,16,0.666
2013,3,12,2013-03-12,17,0.73
2013,3,12,2013-03-12,18,0.659
2013,3,12,2013-03-12,19,0.715
2013,3,12,2013-03-12,20,0.77
2013,3,12,2013-03-12,21,0.724
2013,3,12,2013-03-12,22,2.458
2013,3,12,2013-03-12,23,1.017
2013,3,13,2013-03-13,0,2.941
2013,3,13,2013-03-13,1,1.771
2013,3,13,2013-03-13,2,1.946
2013,3,13,2013-03-13,3,1.065
2013,3,13,2013-03-13,4,3.025
2013,3,13,2013-03-13,5,1.109
2013,3,13,2013-03-13,6,2.555
2013,3,13,2013-03-13,7,1.396
2013,3,13,2013-03-13,8,1.456
2013,3,13,2013-03-13,9,1.604
2013,3,13,2013-03-13,10,1.833
2013,3,13,2013-03-13,11,1.964
2013,3,13,2013-03-13,12,1.621
2013,3,13,2013-03-13,13,3.058
2013,3,13,2013-03-13,14,1.433
2013,3,13,2013-03-13,15,0.708
2013,3,13,2013-03-13,16,0.653
2013,3,13,2013-03-13,17,0.818
2013,3,13,2013-03-13,18,0.767
2013,3,13,2013-03-13,19,0.667
2013,3,13,2013-03-13,20,0.689
